image_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21
frame_016,0.019626735,0.9385942,0.00386452,0.073535904,0.8536747,0.008050651,-0.04313904,0.8504334,-0.012348632,0.031492934,1.0668001,-0.026409134,0.11179628,0.4673038,-0.01770537,-0.15821512,0.4810678,-0.033518422,0.05328527,1.2073888,-0.038388796,0.03613036,0.041974563,-0.09150018,-0.13609856,0.07805665,-0.16845182,0.057481244,1.259022,-0.01289932,0.09796363,0.0025099665,0.025869109,-0.2548377,0.019486995,-0.10530657,0.09551994,1.4655639,-0.055720594,0.14951722,1.3549253,-0.037925042,0.007157826,1.3829727,-0.061880253,0.09437624,1.5506521,-0.0042037033,0.26804,1.3026967,-0.019057669,-0.11334145,1.387332,-0.06198504,0.269988,1.0562972,-0.032180805,-0.282428,1.2075526,-0.017671928,0.29677048,0.83156866,0.120375775,-0.45198107,1.1872143,0.17226589
frame_017,0.0193503,0.9367375,0.0056052995,0.07329019,0.85191464,0.009647148,-0.043141283,0.8487545,-0.010676071,0.030593146,1.0652771,-0.02472567,0.1136031,0.46467736,-0.019262264,-0.15368032,0.47654656,-0.033435117,0.052215546,1.2060899,-0.035758704,0.038486097,0.041036922,-0.091989934,-0.12886612,0.07441303,-0.16715728,0.05534163,1.2567238,-0.0096734855,0.098889865,0.0012818798,0.026761206,-0.24391524,0.017754626,-0.101547636,0.08971578,1.4640505,-0.051291205,0.14576925,1.3551391,-0.03288287,0.002867708,1.3796071,-0.05936889,0.08895781,1.5507553,-0.001409614,0.2661442,1.3060752,-0.01217128,-0.116822205,1.374605,-0.06613912,0.2732195,1.0578732,-0.02406986,-0.24267407,1.1688608,-0.04676765,0.29727215,0.8284854,0.12410006,-0.401999,1.0910882,0.13758466
frame_018,0.018372634,0.9356524,0.007637867,0.07269623,0.8510764,0.012333296,-0.04368411,0.84793603,-0.008837036,0.029920336,1.0643852,-0.023687713,0.114344664,0.46235275,-0.016002156,-0.15208146,0.47462973,-0.032412916,0.051016577,1.2047883,-0.033671938,0.039570764,0.039533675,-0.093713515,-0.122611605,0.07149769,-0.16328046,0.052677765,1.2553207,-0.0075575886,0.099110685,-0.00035531074,0.026917435,-0.23730378,0.016076747,-0.09580902,0.08345137,1.4632396,-0.04752893,0.1412848,1.3557465,-0.027581625,-0.001166949,1.3772581,-0.058300413,0.08126384,1.5489972,0.0029173838,0.26266465,1.3108673,-0.004411298,-0.11966657,1.365828,-0.07309721,0.2739558,1.0638633,-0.016182315,-0.2050371,1.1395997,-0.074977316,0.29227385,0.8361119,0.13296959,-0.35266802,1.0113597,0.09688703
frame_019,0.016836202,0.93440217,0.00965635,0.0703754,0.84954965,0.0160405,-0.04589448,0.8472083,-0.00811498,0.029823083,1.0626274,-0.02225859,0.11283598,0.4608696,-0.008807107,-0.15057553,0.47075722,-0.03485141,0.048657052,1.2037894,-0.031520233,0.039892092,0.038392216,-0.08830454,-0.11561134,0.06661868,-0.15832154,0.048469163,1.253511,-0.0051685562,0.099031106,-0.000715401,0.032176644,-0.2301914,0.01517953,-0.08960278,0.075132124,1.4628533,-0.04289386,0.13434432,1.3565582,-0.022255491,-0.006697627,1.3747917,-0.0556974,0.069367796,1.5485548,0.0075581493,0.25581896,1.3150421,0.0027959822,-0.12363852,1.3588971,-0.07733419,0.27292064,1.0676304,-0.01324894,-0.18473697,1.1244813,-0.09712075,0.28917995,0.84965676,0.14995004,-0.32843503,0.9682218,0.06209602
frame_020,0.014720105,0.934098,0.01143512,0.06831858,0.8492521,0.018726425,-0.047402047,0.8467911,-0.0077429498,0.02813088,1.0624198,-0.020039726,0.11003821,0.46064076,-0.003807648,-0.14960465,0.4684538,-0.037712235,0.04595726,1.2037939,-0.029922184,0.04274679,0.038800113,-0.08883257,-0.11371062,0.06144623,-0.15145119,0.044497214,1.2536939,-0.0039393427,0.100295246,-0.00023389608,0.03233932,-0.22930399,0.012523744,-0.0821442,0.06938193,1.4639243,-0.041167766,0.12951122,1.3582944,-0.018746518,-0.011136357,1.3745054,-0.05592686,0.061676037,1.5504731,0.007595313,0.25149226,1.3200474,0.008723318,-0.12714389,1.3567771,-0.082699314,0.27308002,1.0716796,-0.0059627118,-0.17776307,1.1162754,-0.11321596,0.2834762,0.8739094,0.18131542,-0.3207334,0.9540999,0.04357084
frame_021,0.012316622,0.93447334,0.012886799,0.065546334,0.849975,0.022148052,-0.04936135,0.84673417,-0.0065536117,0.025384028,1.0625877,-0.01965681,0.106817275,0.46180072,0.0035064584,-0.14726183,0.4662119,-0.036841333,0.04173093,1.2038052,-0.03141932,0.05003528,0.039446473,-0.080861785,-0.10525795,0.058705393,-0.13904218,0.039034963,1.2538583,-0.005688953,0.10515017,-0.00032965094,0.040768016,-0.22297382,0.011602808,-0.0723763,0.06036684,1.4642107,-0.04236243,0.12165138,1.3600531,-0.019045755,-0.01798552,1.3731518,-0.057909496,0.04951056,1.5491563,0.0071946355,0.24438035,1.3255657,0.011733062,-0.13327417,1.354245,-0.08725654,0.27360657,1.0770526,0.004129897,-0.18117508,1.1135583,-0.120576866,0.27090627,0.91443855,0.22713242,-0.31742707,0.973588,0.05446469
frame_022,0.009521478,0.93574107,0.01416606,0.06291412,0.8508097,0.024454158,-0.052369926,0.8475721,-0.0045364993,0.02246656,1.0627956,-0.019987512,0.103751644,0.4616104,0.009102552,-0.14595498,0.4650339,-0.035765838,0.038760863,1.2046827,-0.03379003,0.04999186,0.03948979,-0.07441367,-0.10076658,0.05736779,-0.12888834,0.035556078,1.2551285,-0.0089412825,0.10398542,-0.0022301525,0.0482825,-0.22164576,0.009405244,-0.06461601,0.056926325,1.4660425,-0.04851682,0.11828187,1.3621496,-0.022678856,-0.021346629,1.3739022,-0.06332135,0.04511847,1.551442,0.0018424354,0.23992385,1.3319644,0.0130494,-0.13698699,1.3576584,-0.09231438,0.2785626,1.085547,0.029452495,-0.20455351,1.123592,-0.117170036,0.25274965,0.9733899,0.2784326,-0.35653043,1.0271938,0.08070345
frame_023,0.005500704,0.93779737,0.015808038,0.057967026,0.85277826,0.028137963,-0.05647065,0.8496629,-0.004229203,0.019362122,1.0640241,-0.019517176,0.0975748,0.46249762,0.014784375,-0.14152576,0.4654973,-0.036725998,0.033894002,1.2068033,-0.037657667,0.0486485,0.040485863,-0.0673986,-0.09170628,0.05645101,-0.12063018,0.030064132,1.2583246,-0.015191365,0.09763975,-0.0031516775,0.058436833,-0.21343933,0.0069662593,-0.056227155,0.050010365,1.4704229,-0.057383098,0.11234764,1.3673275,-0.02980204,-0.028136894,1.375988,-0.07144102,0.03519979,1.5544205,-0.005190177,0.23306994,1.3444606,0.014294732,-0.14492919,1.3631217,-0.096911915,0.27920023,1.1054798,0.068886906,-0.2350733,1.1414421,-0.10881876,0.2320014,1.059699,0.32668382,-0.39254236,1.0962968,0.11065487
frame_024,0.00030570116,0.939539,0.017949661,0.052931465,0.8545447,0.031934105,-0.060551055,0.851012,-0.003001554,0.014502723,1.0654993,-0.018056957,0.09768437,0.46514717,0.021434138,-0.13874291,0.46600887,-0.039132915,0.026764132,1.2087214,-0.03836652,0.05144513,0.043147452,-0.060654096,-0.08699203,0.055177696,-0.114774235,0.02169241,1.2608321,-0.017878337,0.10052828,-0.002393324,0.063808165,-0.20955598,0.0036921166,-0.050184794,0.040954243,1.4731085,-0.06516424,0.103538625,1.3707517,-0.032416806,-0.036384422,1.377114,-0.079199545,0.024618441,1.558452,-0.013842644,0.22046725,1.3562043,0.020226834,-0.15303522,1.3696281,-0.10281018,0.27322277,1.1301432,0.116888575,-0.27668828,1.1693913,-0.092269346,0.21210207,1.1590514,0.35947838,-0.4369291,1.1841794,0.13294661
frame_025,-0.005958806,0.9414071,0.020508422,0.046843536,0.85733694,0.035879143,-0.0651995,0.85250646,-0.002144292,0.007870738,1.0668584,-0.0151795875,0.09558051,0.46780956,0.028908703,-0.13565652,0.46638867,-0.042187303,0.017004687,1.2110604,-0.039173365,0.05276148,0.047643267,-0.056940317,-0.085168615,0.053692188,-0.10938977,0.011116327,1.2641361,-0.021485774,0.10335244,-0.0001629442,0.06553003,-0.20881498,0.0019327998,-0.04548762,0.030610051,1.4759818,-0.07388816,0.09244163,1.3746068,-0.036511764,-0.04617517,1.3787477,-0.08648083,0.01168134,1.5614644,-0.02376913,0.20454907,1.3677989,0.024885857,-0.16253969,1.3766165,-0.10557552,0.26113576,1.1632395,0.16488756,-0.32787406,1.2004533,-0.06628438,0.19480386,1.2606417,0.39467043,-0.49120784,1.2654114,0.15459149
frame_026,-0.012983593,0.9425765,0.0237158,0.04006562,0.8591253,0.04085932,-0.07071642,0.85342443,-0.0010444075,0.0019668406,1.0687075,-0.01163725,0.08768864,0.47013956,0.035677887,-0.13410048,0.46542004,-0.04705464,0.006812175,1.2122172,-0.03690195,0.051820148,0.049887978,-0.053273976,-0.08016184,0.053077582,-0.10784396,-0.00039668195,1.2661061,-0.020734621,0.10194241,0.0017745458,0.068025194,-0.20716749,-0.00019416586,-0.044705175,0.017695695,1.4774859,-0.07992096,0.07991446,1.3774009,-0.036150225,-0.057696383,1.378153,-0.09202965,-0.0044683637,1.5646236,-0.031488873,0.1857246,1.3813517,0.032637633,-0.17370796,1.3823221,-0.10700049,0.23727572,1.2111543,0.20366988,-0.3690137,1.2390745,-0.035089426,0.16997215,1.354155,0.40483984,-0.5170409,1.3477751,0.16490911
frame_027,-0.021141933,0.94382775,0.027085992,0.031624213,0.86055654,0.043802746,-0.07899852,0.85486394,0.001241263,-0.005817564,1.0697792,-0.007233331,0.08139847,0.47053027,0.03865283,-0.13660915,0.46664795,-0.049608856,-0.0029697623,1.2133836,-0.034974962,0.049294278,0.052711222,-0.055296063,-0.08136598,0.052716207,-0.10269803,-0.011486774,1.2678237,-0.020350976,0.09713481,0.002926182,0.06680935,-0.20788456,-0.0008804761,-0.03988216,0.0034668874,1.4774972,-0.08508147,0.066615015,1.3798784,-0.037450604,-0.069509216,1.3764915,-0.09533572,-0.021420132,1.5635533,-0.03800486,0.16559848,1.3946567,0.038187303,-0.1842136,1.3857486,-0.10480736,0.21145825,1.2627826,0.23228222,-0.40479597,1.2839619,-0.0047364812,0.14842783,1.4401575,0.4125352,-0.5456636,1.4347247,0.17697576
frame_028,-0.030323513,0.9439973,0.030414416,0.02185747,0.8607619,0.047903974,-0.088034794,0.85515285,0.0038977377,-0.013595445,1.0705935,-0.0041098427,0.076202124,0.4691927,0.043240115,-0.13936386,0.46660095,-0.051946864,-0.013472145,1.2129703,-0.03309808,0.049087383,0.053696167,-0.059582688,-0.08434868,0.05256338,-0.100078985,-0.022725621,1.2676963,-0.0187848,0.09520761,0.0029936954,0.06252524,-0.20827922,-0.0026432537,-0.03364122,-0.009045009,1.4761122,-0.08974997,0.054615095,1.3800704,-0.03917195,-0.08114405,1.37397,-0.098028645,-0.03650971,1.5623777,-0.044308327,0.15069824,1.4042201,0.03992854,-0.19242448,1.388994,-0.104708895,0.19256917,1.3061851,0.24978782,-0.41702297,1.3288153,0.012871793,0.13384101,1.506499,0.4021386,-0.54288775,1.5083863,0.16972795
frame_029,-0.04076082,0.9437845,0.033098776,0.012461141,0.86133665,0.049666874,-0.09853919,0.85473317,0.006828733,-0.025364738,1.0705669,-0.0008010417,0.07457052,0.47184628,0.043815754,-0.14171469,0.4649851,-0.053673852,-0.027269803,1.2136288,-0.031941142,0.05227938,0.057092994,-0.06316687,-0.08250045,0.05076669,-0.101283446,-0.037284877,1.2681469,-0.018073726,0.09912543,0.005335279,0.058985304,-0.2012534,-0.005161334,-0.031237137,-0.024622947,1.4755428,-0.09002429,0.039387736,1.380439,-0.039849374,-0.0957917,1.3732303,-0.09745948,-0.05153983,1.5611999,-0.045436163,0.13306142,1.4085578,0.04199308,-0.20433255,1.3937507,-0.10019846,0.1753555,1.3333395,0.25675935,-0.42988524,1.3689456,0.024255883,0.12941709,1.5438478,0.39132518,-0.54845303,1.568285,0.16393493
frame_030,-0.051857285,0.9431329,0.035041723,0.0012008436,0.8605506,0.052278325,-0.10923182,0.8537948,0.009766204,-0.036518052,1.06996,0.00045540556,0.067203574,0.47062063,0.04885302,-0.14819336,0.46379915,-0.050346892,-0.039748743,1.2121629,-0.03224169,0.05379673,0.058221024,-0.06851226,-0.08681646,0.05040829,-0.095089585,-0.050135534,1.2670039,-0.018199231,0.10131594,0.005832646,0.05364305,-0.20248255,-0.00481594,-0.02269458,-0.03825061,1.4737703,-0.093746945,0.026497446,1.3791778,-0.042870667,-0.109294266,1.3712875,-0.099905,-0.06529322,1.560414,-0.049741115,0.1203895,1.4116315,0.038182184,-0.21591452,1.3952972,-0.10244173,0.16809109,1.3554647,0.2614852,-0.44070235,1.3954672,0.024785612,0.12692514,1.5791101,0.38254565,-0.5451806,1.6059637,0.14884645
