image_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21
frame_010,-0.020317316,0.9182403,0.19010024,0.03758513,0.8346972,0.1958014,-0.08625464,0.83371663,0.20652074,-0.022092395,1.0380614,0.14230056,0.049638346,0.44607997,0.14217289,-0.17557983,0.5304856,0.43120012,-0.010697234,1.1799432,0.1360696,-0.017796341,0.067836046,-0.060370877,-0.24212304,0.15367785,0.589789,-0.0050020013,1.2268142,0.166854,0.02301798,0.023945713,0.072347514,-0.26709738,0.15835856,0.72633666,-0.0021316074,1.4442225,0.13453582,0.066498764,1.3382964,0.14129375,-0.07818957,1.3497059,0.13201484,0.0037591849,1.5122865,0.21165602,0.19046758,1.3228817,0.12684838,-0.1962557,1.341955,0.10973401,0.2142865,1.0757226,0.09936067,-0.22480796,1.0908935,0.059947267,0.26180556,0.8439021,0.20014009,-0.31005198,0.8502978,0.1323055
frame_011,-0.028055253,0.91190434,0.21939717,0.031164685,0.8285225,0.22259448,-0.09308727,0.82593536,0.23474136,-0.03273759,1.0339757,0.1750671,0.048523486,0.44103253,0.15544584,-0.17729022,0.5063515,0.44310063,-0.022620864,1.1766466,0.1681258,-0.013729649,0.07069104,-0.05894421,-0.245885,0.12036424,0.6052218,-0.017243609,1.2229456,0.19942953,0.024096893,0.023722148,0.07109116,-0.2611502,0.116762094,0.73898625,-0.01674923,1.4399793,0.16557874,0.05264394,1.3346254,0.17289259,-0.091598,1.3451159,0.16377449,-0.011056915,1.5077367,0.24254227,0.17608288,1.3208697,0.15748668,-0.20954898,1.336805,0.13974386,0.20400044,1.0733846,0.13055883,-0.23591657,1.0863487,0.08954884,0.25773224,0.8398069,0.22260463,-0.32356724,0.84168124,0.15463877
frame_012,-0.038258422,0.908629,0.25132397,0.021409422,0.8250923,0.25220302,-0.102898136,0.822721,0.26655725,-0.04311464,1.0317961,0.20827848,0.040774386,0.43742085,0.17544055,-0.18328188,0.49646705,0.46673483,-0.034760434,1.1738199,0.20267692,-0.01478317,0.074468896,-0.04604423,-0.24373935,0.10311352,0.6189138,-0.028840698,1.2200185,0.2339608,0.018117074,0.02211454,0.080888614,-0.25675303,0.093299314,0.7487372,-0.03122532,1.4369613,0.20054056,0.038828913,1.3322701,0.20637378,-0.1050497,1.3413752,0.19951633,-0.024192782,1.5049852,0.27668506,0.16240518,1.3209041,0.18839951,-0.22156309,1.3336169,0.1763517,0.19396104,1.0744562,0.15634468,-0.24511437,1.0861977,0.12468606,0.25020435,0.83672786,0.24076441,-0.3301995,0.84233826,0.18377644
frame_013,-0.050928295,0.90422416,0.28691524,0.009737607,0.82050544,0.28422844,-0.11435224,0.8179657,0.30373368,-0.05770054,1.0280056,0.24471234,0.029996298,0.43369073,0.19087544,-0.18894288,0.4909842,0.49811438,-0.051359728,1.1707312,0.2403899,-0.019557118,0.07828246,-0.039461136,-0.23897284,0.0932674,0.6159004,-0.044734042,1.2161251,0.27218246,0.014654115,0.021494312,0.084428,-0.2516178,0.077955544,0.7472947,-0.04798643,1.4336951,0.2412803,0.022302672,1.329249,0.24448542,-0.12221577,1.3378136,0.24049076,-0.041247223,1.5010804,0.31780863,0.14668718,1.3200518,0.22533588,-0.23973012,1.3295496,0.22020948,0.17880991,1.0739428,0.1880182,-0.26312244,1.0830662,0.16282418,0.24235353,0.834716,0.2638193,-0.352736,0.84017646,0.21751127
frame_014,-0.06582659,0.9004751,0.32658416,-0.005389083,0.81625885,0.32115656,-0.12766425,0.8137704,0.34267402,-0.07258725,1.0242449,0.28544655,0.01877658,0.43206972,0.21402906,-0.19961345,0.48184323,0.5299078,-0.06904011,1.1674982,0.28218514,-0.025770083,0.084395416,-0.03530568,-0.24027675,0.07930468,0.613006,-0.062302887,1.2134181,0.3138138,0.010484703,0.020356067,0.08506441,-0.25133172,0.054440252,0.7444887,-0.065094344,1.4314599,0.28433344,0.0044353306,1.3263671,0.28515887,-0.13966703,1.3354934,0.28464714,-0.056011677,1.498529,0.36077777,0.12807146,1.3180454,0.26388636,-0.25717595,1.3281852,0.2656095,0.15734303,1.0713832,0.22160459,-0.28025046,1.0826682,0.20350358,0.22620854,0.83009267,0.28861976,-0.37496865,0.8394757,0.25667387
frame_015,-0.08225061,0.8997236,0.36997575,-0.021762926,0.8149616,0.36235458,-0.1432991,0.8126982,0.3849555,-0.08852565,1.0226219,0.3291931,0.01257246,0.4386721,0.24004047,-0.21051107,0.47751668,0.5638365,-0.08837661,1.1654706,0.331011,-0.025128856,0.10353367,-0.037225038,-0.23442535,0.06584947,0.6070515,-0.082408026,1.2114619,0.36204058,0.0072855726,0.025912222,0.07209644,-0.25167164,0.032336794,0.7391244,-0.08769175,1.4287028,0.3361827,-0.017078526,1.3249885,0.33576035,-0.16130826,1.332258,0.33569914,-0.07971953,1.4949275,0.41071022,0.1070731,1.3178632,0.31326443,-0.27854806,1.3231779,0.31705955,0.13720511,1.0742108,0.2633616,-0.29884052,1.07913,0.24863668,0.21526681,0.8277429,0.31833333,-0.3987745,0.83614725,0.29967088
frame_016,-0.09955237,0.9013748,0.41516015,-0.039394274,0.81659883,0.40542296,-0.15987614,0.81449956,0.4283194,-0.10633408,1.024924,0.37612867,-0.00069628656,0.4452805,0.27174056,-0.216584,0.47461492,0.6033444,-0.109212175,1.1667343,0.38143575,-0.021533549,0.12166639,-0.028231502,-0.22855407,0.06112672,0.61131513,-0.103628755,1.2127092,0.41362333,0.004545577,0.03345728,0.07018888,-0.24798068,0.024350252,0.7414881,-0.11283068,1.4293973,0.39237463,-0.040710427,1.3271804,0.38896596,-0.18474737,1.3320394,0.3910375,-0.10386261,1.4956332,0.46686783,0.084740035,1.3220264,0.36430898,-0.30226475,1.3201729,0.37436503,0.114408664,1.0832255,0.30711174,-0.32115263,1.0786142,0.302509,0.19749236,0.83179235,0.35140136,-0.41946432,0.83150536,0.35244095
frame_017,-0.11640193,0.91086936,0.45999706,-0.056703124,0.8282335,0.44694617,-0.17424797,0.823988,0.47280455,-0.1260474,1.0355778,0.4223573,-0.01452636,0.45721897,0.30800623,-0.21589011,0.4753174,0.6398299,-0.13196775,1.1780514,0.4317442,-0.024295695,0.14386329,-0.004114419,-0.21872655,0.05889258,0.6219674,-0.12806408,1.2247351,0.46396875,0.0010134429,0.044017818,0.07854301,-0.23166713,0.021476282,0.7538177,-0.14202194,1.4420193,0.44768074,-0.066640496,1.3412129,0.44150588,-0.21198261,1.3430331,0.44633406,-0.13234028,1.5086093,0.52174014,0.05900968,1.3367997,0.41272533,-0.33050284,1.3270423,0.43329746,0.09086729,1.1022784,0.34762213,-0.35167512,1.0815802,0.35879126,0.18630385,0.85093623,0.37946755,-0.44750658,0.836379,0.41569498
frame_018,-0.1318067,0.9219659,0.50119305,-0.073753,0.8391964,0.485304,-0.18995667,0.83509034,0.5149712,-0.143531,1.0470166,0.4645801,-0.019517362,0.4680356,0.35340822,-0.2253273,0.4811421,0.6691963,-0.15065774,1.1895424,0.47582886,-0.03573893,0.17121658,0.028801411,-0.22314116,0.060413525,0.6378936,-0.14709586,1.2366376,0.5075953,-0.0066487193,0.059792608,0.08893955,-0.22800519,0.01981484,0.77187717,-0.16389295,1.4543579,0.49506298,-0.087377995,1.3542687,0.4843552,-0.23304677,1.3552544,0.49524325,-0.14911398,1.519919,0.5674935,0.037132308,1.3509282,0.45073554,-0.35057953,1.3375263,0.48845252,0.066795915,1.1202328,0.38218662,-0.37332702,1.0936122,0.4145466,0.17047691,0.86780083,0.40466562,-0.46956736,0.8448435,0.47616652
frame_019,-0.14460608,0.9311023,0.5366286,-0.08568859,0.84990495,0.5204303,-0.20214434,0.84377074,0.5533573,-0.15923643,1.0561681,0.498124,-0.019745156,0.48144898,0.42827064,-0.23171964,0.48464963,0.69018906,-0.16671209,1.1983725,0.51295805,-0.050461322,0.21041483,0.08393285,-0.22438386,0.057906684,0.64711833,-0.16183542,1.2451445,0.54539376,-0.013280258,0.091569275,0.119033486,-0.22960202,0.016960248,0.7854886,-0.18153252,1.4638568,0.5371723,-0.10518837,1.3647726,0.5208654,-0.2499571,1.3631703,0.5385627,-0.16214705,1.5280616,0.6095396,0.017761365,1.362874,0.4822182,-0.3677523,1.3429959,0.5393339,0.050914377,1.1347945,0.40563017,-0.39594123,1.103766,0.46291795,0.16013047,0.88516587,0.4224549,-0.4896128,0.85340315,0.5291217
frame_020,-0.15423362,0.939135,0.5657536,-0.09428668,0.8598151,0.5476476,-0.20977536,0.8523338,0.58415085,-0.17181315,1.0647299,0.5275057,-0.008011997,0.5035898,0.51650786,-0.23712449,0.48431477,0.70381874,-0.1760451,1.204726,0.5456265,-0.08573069,0.28481683,0.13606015,-0.22893903,0.05468171,0.6523841,-0.16874887,1.2507595,0.57806104,-0.037560225,0.16591671,0.14789534,-0.22916798,0.012301911,0.7924898,-0.18773876,1.4696139,0.57521975,-0.11289355,1.3713622,0.5518184,-0.25711983,1.3685001,0.5790793,-0.16153108,1.5319165,0.6459788,0.0068558156,1.3698032,0.5048736,-0.37499464,1.348628,0.5885265,0.035878018,1.1459882,0.41773897,-0.4155959,1.1163568,0.512107,0.14680927,0.903777,0.4271806,-0.5048081,0.8645092,0.5839912
frame_021,-0.16076483,0.9471934,0.59032303,-0.09986326,0.8704903,0.57055676,-0.21584389,0.85945386,0.61131305,-0.17927043,1.0736399,0.5520018,0.012033626,0.5224279,0.60552794,-0.23891482,0.48831367,0.7107796,-0.18336156,1.2113665,0.57505953,-0.121076405,0.37700215,0.19670433,-0.2252672,0.05643002,0.64682966,-0.17400086,1.2573898,0.60777605,-0.06281361,0.26134437,0.18958098,-0.22873096,0.014754165,0.78688335,-0.19012882,1.4768388,0.6082151,-0.118519165,1.378165,0.5783944,-0.26036102,1.3754759,0.61704886,-0.15567844,1.535118,0.6792018,-0.003514871,1.375643,0.5208325,-0.37868997,1.3555757,0.6336521,0.018503383,1.158534,0.41726106,-0.43331194,1.1267664,0.55551594,0.12865834,0.9164962,0.41861245,-0.515011,0.87449026,0.63585466
frame_022,-0.16514157,0.9531529,0.61150646,-0.10410031,0.8769933,0.5917257,-0.21794377,0.8644164,0.6346782,-0.18490906,1.0801487,0.57244146,0.028705105,0.54094493,0.69170266,-0.2431533,0.48427698,0.7148029,-0.18740419,1.2165797,0.5972565,-0.15000288,0.45324618,0.28011906,-0.22751091,0.056051437,0.64425033,-0.17652898,1.261685,0.6292298,-0.096207306,0.33377606,0.25758445,-0.23373765,0.013741121,0.78614897,-0.19082396,1.4808663,0.63287073,-0.12178086,1.382568,0.5978287,-0.26065642,1.3799626,0.64522,-0.1513152,1.5383716,0.7007904,-0.011813492,1.378202,0.5312473,-0.37769896,1.359817,0.6698763,0.0010763705,1.1646941,0.41903627,-0.44910502,1.1338034,0.596655,0.108204946,0.9248002,0.40846586,-0.529463,0.8859097,0.68539995
frame_023,-0.16710272,0.95619977,0.6305279,-0.10657184,0.87999624,0.60928905,-0.21803918,0.8665773,0.65758115,-0.18818559,1.0812472,0.5906263,0.045800447,0.56763893,0.7641561,-0.24714226,0.48564047,0.726216,-0.18841651,1.2173995,0.6154325,-0.17403007,0.5012725,0.37085328,-0.22697417,0.05988834,0.643371,-0.17572555,1.2630234,0.6463068,-0.12527433,0.38022542,0.35163164,-0.2305522,0.014656361,0.78558594,-0.18807368,1.481972,0.652713,-0.12340075,1.3837878,0.61041147,-0.25685298,1.3818349,0.6709705,-0.14390716,1.5405446,0.7168479,-0.021823943,1.3783797,0.5313904,-0.37028617,1.3606321,0.7062847,-0.02146542,1.1661264,0.41088524,-0.45248333,1.1357373,0.63767815,0.091136485,0.9306915,0.39246848,-0.52247024,0.8905442,0.7308725
frame_024,-0.1675223,0.95742697,0.6480963,-0.10707875,0.88064617,0.6250303,-0.21672857,0.867559,0.6779149,-0.19051631,1.0824198,0.60813594,0.063541204,0.601373,0.8070247,-0.25288314,0.48562303,0.7347425,-0.1886113,1.2183071,0.630743,-0.18584749,0.5237107,0.4543919,-0.23220026,0.060581826,0.64187014,-0.17429319,1.263872,0.6608833,-0.14621764,0.40073025,0.44562072,-0.23141555,0.014849607,0.786669,-0.18571457,1.4820336,0.67002106,-0.12447863,1.3838992,0.62175333,-0.2526851,1.3824267,0.69232404,-0.13958438,1.5396415,0.73214114,-0.030394748,1.3762436,0.5346687,-0.3621049,1.3599917,0.7362312,-0.04201603,1.1648788,0.41265243,-0.4499694,1.1339321,0.6728134,0.07334755,0.9291952,0.3812117,-0.51269484,0.8914227,0.7730178
frame_025,-0.16623797,0.9578355,0.6640564,-0.107206464,0.8799836,0.63817036,-0.21417798,0.8666717,0.6970661,-0.19028392,1.0812011,0.6256049,0.07812494,0.6322338,0.8299209,-0.2531953,0.48271322,0.74049157,-0.18546689,1.2179434,0.6467965,-0.19513175,0.5183556,0.5199649,-0.24040538,0.061516564,0.6389161,-0.16867898,1.2637302,0.675978,-0.15717717,0.39765656,0.5267525,-0.22753218,0.013563123,0.78137755,-0.17811623,1.4815977,0.6872442,-0.12159318,1.3833351,0.63364744,-0.24405168,1.3827156,0.713063,-0.12644604,1.5377424,0.74663216,-0.0350139,1.3749634,0.5406424,-0.34900767,1.3605669,0.7663332,-0.057401,1.163906,0.4165962,-0.44164377,1.1307963,0.7120983,0.05946757,0.9275494,0.3757084,-0.4895227,0.8888468,0.8190992
frame_026,-0.1631674,0.9571629,0.6792604,-0.104842044,0.87957144,0.6477527,-0.20968717,0.86644465,0.7151555,-0.19172736,1.0809209,0.64510626,0.10125102,0.6523448,0.8372006,-0.25500154,0.48256525,0.74689734,-0.18282041,1.2169552,0.66413647,-0.19644916,0.4767195,0.57838297,-0.2536465,0.061324067,0.6377824,-0.16353461,1.2625853,0.69288135,-0.14351964,0.36074504,0.6072794,-0.23227376,0.014264293,0.7794187,-0.17210469,1.4810232,0.7041515,-0.12020083,1.3825128,0.64554787,-0.2356089,1.3818908,0.7355777,-0.11525076,1.5375109,0.76044446,-0.040953018,1.3749797,0.5468558,-0.3344194,1.3604267,0.7985578,-0.071280584,1.1603831,0.43197075,-0.42800868,1.1272792,0.7569959,0.05121267,0.9243134,0.3831185,-0.46440947,0.888857,0.8662605
frame_027,-0.15818012,0.95338464,0.6936473,-0.102565944,0.8762662,0.65574956,-0.20248286,0.86173815,0.73316836,-0.19018847,1.0763855,0.66350293,0.11484894,0.6509509,0.8326056,-0.25102425,0.47611812,0.75294495,-0.1768379,1.2129818,0.6818346,-0.16758533,0.38650942,0.63684833,-0.26044813,0.059811313,0.63447535,-0.154928,1.258748,0.7096384,-0.091101,0.28073776,0.68165207,-0.22859892,0.014688425,0.7760652,-0.16076328,1.4780011,0.7219869,-0.11552783,1.3786052,0.6568885,-0.22184251,1.3782728,0.7598883,-0.09920493,1.5332322,0.77646923,-0.044862285,1.3714435,0.5529125,-0.314255,1.359135,0.8339272,-0.08240931,1.1551853,0.4434875,-0.4027862,1.12424,0.80507874,0.03795789,0.9177941,0.3913271,-0.42655447,0.88659525,0.91609615
frame_028,-0.15019257,0.94925654,0.7074528,-0.09673762,0.87213886,0.6656003,-0.19350359,0.8583636,0.75049126,-0.18482392,1.0732187,0.67906135,0.122025594,0.62024873,0.82192373,-0.2424478,0.46836582,0.76211226,-0.16862933,1.2101343,0.6963605,-0.11153382,0.28313997,0.6931464,-0.26828644,0.060320906,0.6389746,-0.14507104,1.2557517,0.7234873,-0.0112057775,0.19491088,0.7497155,-0.22882701,0.014377236,0.77890384,-0.14983559,1.4749984,0.7375518,-0.10893981,1.3757788,0.66770166,-0.20821007,1.3749557,0.78024614,-0.0849263,1.5316108,0.7909276,-0.045471355,1.3704443,0.5590552,-0.2942607,1.3570881,0.8634698,-0.09090901,1.1507013,0.45787942,-0.37782598,1.1203735,0.8447783,0.026293248,0.91173,0.40047213,-0.39130658,0.88627094,0.9590725
frame_029,-0.13889639,0.9418035,0.7215624,-0.09181099,0.8638002,0.67547923,-0.18350083,0.8520705,0.7676519,-0.17137255,1.067573,0.69593877,0.11379726,0.57918704,0.8051353,-0.240084,0.4638306,0.7737894,-0.15130857,1.2052666,0.71378624,-0.032597527,0.17434002,0.7551981,-0.2858835,0.058478106,0.64016134,-0.12499623,1.2508848,0.7399106,0.0906695,0.114396006,0.8153775,-0.23825759,0.012108691,0.7752325,-0.12795031,1.4698712,0.75439763,-0.09368437,1.3703514,0.67985606,-0.18284059,1.3695829,0.8018916,-0.058645636,1.524923,0.8038963,-0.038812734,1.3663783,0.5671533,-0.26127997,1.3533304,0.8927318,-0.093382016,1.1428974,0.47354507,-0.3395556,1.1136414,0.8867374,0.018050283,0.90209424,0.40757138,-0.34314662,0.8773064,0.9952607
frame_030,-0.1233439,0.93432593,0.73641044,-0.080086984,0.85642755,0.6877507,-0.1678228,0.846228,0.78419864,-0.15482649,1.0602103,0.7122596,0.10713665,0.5429913,0.7969199,-0.22856165,0.45812637,0.78170705,-0.13103747,1.1984514,0.72854096,0.05906032,0.10992821,0.80691576,-0.29615796,0.059878815,0.6428684,-0.102454156,1.243953,0.75301826,0.19001211,0.07476855,0.86449736,-0.24162959,0.012054358,0.771288,-0.10275399,1.462599,0.76500905,-0.072640166,1.361817,0.6893104,-0.15591076,1.3643831,0.8177827,-0.03009896,1.5178643,0.8119791,-0.024307556,1.3549778,0.5724802,-0.22727883,1.3500229,0.91616964,-0.09110819,1.1328832,0.48307925,-0.3032766,1.108834,0.9183128,0.004845813,0.88901347,0.40903986,-0.2992034,0.86998016,1.0265743
frame_031,-0.10313242,0.9269826,0.75171447,-0.0637884,0.84910834,0.7003918,-0.14702597,0.8381552,0.7993229,-0.13404697,1.0534465,0.72963077,0.11331988,0.51671714,0.78726023,-0.21978337,0.45332012,0.7863017,-0.10913144,1.1924971,0.74281406,0.13763177,0.08129536,0.8330068,-0.3001946,0.05957481,0.6414656,-0.079928055,1.2375764,0.7649614,0.27111998,0.06401153,0.88634294,-0.24166542,0.009093039,0.7698384,-0.07463394,1.4563321,0.7758109,-0.050150648,1.3540503,0.69906336,-0.12678649,1.3590063,0.83168745,0.0024690777,1.5091499,0.8203394,-0.007563308,1.34709,0.5789625,-0.1939334,1.3473879,0.93481696,-0.08322727,1.1250651,0.49772012,-0.26672295,1.1041411,0.9454094,-0.004056193,0.87436867,0.42160097,-0.25454023,0.8627621,1.0502914
