image_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21
frame_014,0.15079021,0.95308226,0.6718577,0.18902335,0.86271,0.63812405,0.08912313,0.8645348,0.6976049,0.14278509,1.0752627,0.6243918,0.14849877,0.47001302,0.63053733,0.089108005,0.52085555,0.8925876,0.1710037,1.2109082,0.6410691,0.013374403,0.072732985,0.5607346,-0.00614883,0.11451975,0.82898176,0.17468092,1.2684323,0.6490596,0.09357812,0.018619016,0.6693611,0.0144476,0.0514684,0.9532612,0.16463663,1.4882188,0.63687575,0.24036571,1.3802576,0.6109539,0.09460758,1.3904015,0.6641392,0.21192369,1.5627081,0.68534505,0.34828913,1.3825736,0.5539884,-0.01931563,1.4012873,0.6994087,0.35370404,1.1238999,0.5507778,-0.08072092,1.1564876,0.6426997,0.42058447,0.9709774,0.747372,-0.11056259,0.9081255,0.7602149
frame_015,0.17160079,0.9482101,0.71108156,0.20871899,0.85820836,0.6742977,0.11168291,0.85931915,0.7398991,0.16083328,1.0709962,0.6652263,0.15990408,0.4663467,0.64703363,0.11709032,0.5146551,0.9311465,0.1883794,1.2081501,0.6793811,0.021456674,0.070123166,0.5652207,0.08124115,0.09465002,0.9629898,0.19240645,1.2658302,0.6872551,0.10418825,0.015957996,0.67640257,0.12619682,0.06272978,1.0866272,0.18066075,1.4843931,0.67571175,0.2551443,1.3770491,0.6457794,0.11272785,1.3871379,0.706443,0.22810885,1.5579946,0.7214525,0.36086917,1.3801997,0.5843831,0.0013061464,1.398476,0.7477638,0.37083858,1.1220922,0.5876667,-0.06276031,1.1534561,0.6914379,0.44607675,0.97577953,0.78775316,-0.090090156,0.9031534,0.8065275
frame_016,0.19394746,0.93923575,0.75107807,0.22964954,0.8494461,0.71224314,0.13554871,0.85092205,0.7823609,0.18004826,1.06179,0.70718294,0.17219153,0.46232754,0.6621714,0.14627369,0.49913082,0.9703218,0.20682503,1.2001562,0.7180426,0.028590918,0.07341827,0.56208915,0.17672105,0.09449321,1.0730473,0.21143872,1.25781,0.72588557,0.11405127,0.016262956,0.6759128,0.24030279,0.09078899,1.190069,0.19996287,1.4757642,0.71558005,0.27319884,1.3683709,0.68282235,0.13308698,1.3793132,0.74780875,0.24967317,1.5507182,0.7597298,0.3775191,1.3689833,0.61870253,0.02197367,1.3882858,0.7916091,0.38632017,1.1120027,0.6185488,-0.040256605,1.1427435,0.7354192,0.46921372,0.9701537,0.8169514,-0.06635076,0.890431,0.8478281
frame_017,0.2187367,0.93014514,0.792934,0.25345176,0.8410876,0.7508395,0.16140185,0.8406598,0.8250433,0.20271485,1.0525317,0.7521264,0.18802415,0.45789784,0.6860412,0.17949423,0.48758906,1.0084195,0.22833994,1.1912693,0.7634897,0.025771111,0.08283308,0.55028826,0.2464902,0.092259005,1.1273856,0.2330309,1.2494698,0.7714909,0.10895743,0.017049719,0.66193426,0.32320774,0.10067347,1.23752,0.21862268,1.4666767,0.7612844,0.29130366,1.3607103,0.7258798,0.1530789,1.3698095,0.79509705,0.26644406,1.5439563,0.804269,0.39390954,1.3591037,0.65476894,0.04217264,1.3738508,0.8422349,0.40677935,1.1049546,0.65305805,-0.019419312,1.1265287,0.78432256,0.50315654,0.9635102,0.84446883,-0.039302275,0.8750791,0.8940682
frame_018,0.24671586,0.92429894,0.8377661,0.27784318,0.83486986,0.7933271,0.19315004,0.8354254,0.87312436,0.22722578,1.0478431,0.79716134,0.21252736,0.45254406,0.72147727,0.21982284,0.48269802,1.0466523,0.252351,1.1856482,0.80703294,0.03079392,0.09904919,0.5553656,0.27896753,0.08256078,1.1343677,0.2562229,1.243938,0.81610876,0.11533715,0.020279884,0.65728146,0.36339718,0.07737841,1.2407446,0.23888963,1.4602679,0.8073048,0.3115949,1.3554887,0.76833767,0.17751034,1.3615208,0.84418255,0.28891343,1.5368062,0.8488247,0.40936896,1.355954,0.69087255,0.06781815,1.3646553,0.89533603,0.4181733,1.1010133,0.68505377,5.0216913e-06,1.1183999,0.8432921,0.52817905,0.94460857,0.85866404,-0.022432491,0.86509633,0.9502714
frame_019,0.27821532,0.92315733,0.88548136,0.310191,0.83326536,0.84094477,0.22492906,0.83467686,0.9224126,0.2564202,1.0461867,0.84471804,0.2429705,0.44650364,0.76532614,0.2639472,0.48577192,1.0961704,0.27771977,1.1845068,0.85545427,0.038916975,0.12393466,0.56644213,0.30246764,0.06619875,1.1412196,0.28104332,1.2426572,0.8645896,0.11663626,0.028365374,0.6592921,0.3863551,0.039722778,1.2502859,0.2611768,1.4592416,0.8539777,0.33364248,1.3554018,0.8133419,0.20205018,1.359584,0.8940613,0.31516662,1.5360513,0.8924561,0.42798638,1.3545722,0.73115975,0.094658464,1.36024,0.9506846,0.43428916,1.0993681,0.7224691,0.024454862,1.1132647,0.910136,0.55058587,0.9223896,0.8705832,0.0047136247,0.858298,1.0170183
frame_020,0.31141,0.9292213,0.93216455,0.34127873,0.83895,0.8882359,0.26022446,0.8431543,0.9756928,0.28704035,1.0530298,0.888941,0.29378405,0.44619408,0.8313118,0.30427217,0.4947161,1.1417918,0.3078097,1.1915389,0.89950347,0.057991803,0.15826915,0.6144391,0.3113227,0.06316711,1.1474674,0.31076574,1.2489251,0.90927815,0.12552167,0.041259993,0.675653,0.39108858,0.018676167,1.2581184,0.28900543,1.4658053,0.9031828,0.3598208,1.3625445,0.85673803,0.2328951,1.3658998,0.9455938,0.34554863,1.5398116,0.93812364,0.45029187,1.3610246,0.7692213,0.12935792,1.3650075,1.0085617,0.45028177,1.1049547,0.75167173,0.0588032,1.1179785,0.97484946,0.56776834,0.90357786,0.86000466,0.04073167,0.8594491,1.0788506
frame_021,0.3431752,0.93599975,0.97265494,0.37028643,0.84554166,0.92891514,0.29441813,0.8495207,1.0222489,0.31493354,1.057332,0.9291682,0.36993077,0.4482047,0.90115356,0.33127695,0.49325377,1.1700842,0.33775023,1.1968411,0.940782,0.09492427,0.19601241,0.6770302,0.31579655,0.06280601,1.147532,0.34204414,1.2536589,0.94956243,0.14608023,0.06398932,0.68968654,0.3974191,0.015684932,1.2545533,0.31946748,1.4723442,0.9462352,0.38506275,1.3694167,0.8937353,0.26735058,1.3708711,0.99316674,0.37914255,1.5439527,0.9768717,0.46845126,1.3694277,0.79939735,0.17044765,1.3687462,1.067182,0.45928866,1.1136326,0.7729939,0.09733623,1.1249447,1.0400076,0.56935126,0.8832588,0.84401166,0.08542526,0.8656937,1.1385905
frame_022,0.37335244,0.94391125,1.006253,0.398954,0.8545825,0.9614459,0.3279309,0.85826236,1.0580655,0.34222034,1.0646102,0.9646632,0.44796234,0.4624401,0.9633735,0.34551203,0.49427536,1.1865304,0.3682303,1.2041227,0.9761448,0.14441693,0.23049185,0.75310725,0.31255883,0.06681601,1.1515508,0.37362987,1.2607332,0.984261,0.18987691,0.09903559,0.7393547,0.397013,0.01438253,1.2546949,0.35082355,1.4794844,0.98564744,0.41114894,1.3774693,0.92587245,0.3027276,1.3774877,1.037016,0.4123967,1.5501287,1.0131695,0.48482367,1.3782382,0.8225281,0.21605581,1.3762167,1.1193902,0.4682379,1.1238418,0.78674996,0.14339073,1.133316,1.1040006,0.57088935,0.8812027,0.8224142,0.14464983,0.8769716,1.2052443
frame_023,0.40354422,0.9514143,1.0347408,0.42961228,0.86286676,0.9883509,0.36043543,0.865318,1.0894647,0.36953613,1.0701765,0.99526876,0.52201617,0.48220572,1.0105221,0.36214864,0.49462488,1.2015495,0.3975438,1.2097775,1.007582,0.20546663,0.23687205,0.8398601,0.310889,0.07166581,1.158188,0.40411344,1.2659293,1.0153791,0.26305896,0.111119874,0.8259015,0.39526543,0.015329566,1.2612011,0.3843239,1.4852059,1.0166725,0.43708533,1.3822473,0.952708,0.34030128,1.3838059,1.0731972,0.4483269,1.5537916,1.0396447,0.49881947,1.3834022,0.8432046,0.26260892,1.3833437,1.1636183,0.47297877,1.1322087,0.7944411,0.18971607,1.1410093,1.170582,0.5741514,0.8847903,0.80635726,0.20452453,0.8881897,1.2780695
frame_024,0.4340697,0.95841026,1.0595682,0.4580696,0.87139815,1.0112947,0.39334172,0.87264097,1.114793,0.3986141,1.0779293,1.0235591,0.59000903,0.5018108,1.0489026,0.37880582,0.49526337,1.2095325,0.42867497,1.2166023,1.0342591,0.27893227,0.22008696,0.9247003,0.31712753,0.07225661,1.1595222,0.4365355,1.2726462,1.0414652,0.35258535,0.10275782,0.9166543,0.39991334,0.016923722,1.2621083,0.41922638,1.4926716,1.044837,0.46476516,1.3889031,0.97603184,0.37972513,1.3913431,1.1054072,0.48642987,1.5605822,1.0640984,0.51390374,1.3896471,0.8596364,0.31154728,1.3921604,1.2041441,0.4762091,1.1410551,0.8080635,0.24152926,1.14513,1.2288694,0.57464397,0.8889634,0.8019006,0.27498567,0.90109235,1.3424615
frame_025,0.46555045,0.9617803,1.0815413,0.48962945,0.8753139,1.0316706,0.42765546,0.87555104,1.1389991,0.42645448,1.0813733,1.0474082,0.6541054,0.51767796,1.074146,0.3948404,0.4921948,1.2195046,0.45894307,1.2187971,1.0582937,0.3781131,0.1868428,1.0034093,0.31772587,0.074573204,1.1596955,0.4677273,1.2752277,1.0641948,0.4713308,0.08090995,1.0026796,0.3986324,0.017569438,1.2632265,0.45236263,1.496644,1.0678219,0.4917419,1.3914601,0.996202,0.4174719,1.3955935,1.1330835,0.52263755,1.564733,1.0817612,0.5303165,1.3921946,0.87585694,0.3574881,1.3983237,1.2388353,0.48062474,1.1443747,0.8227849,0.29400277,1.1499883,1.282213,0.57632947,0.89159316,0.80133754,0.34342074,0.91526514,1.4042788
frame_026,0.49885157,0.96116805,1.1009355,0.51888853,0.87623966,1.0489125,0.46283987,0.8747617,1.1589094,0.4589284,1.0824034,1.0697037,0.6946013,0.52241063,1.0859308,0.413099,0.48668656,1.2253665,0.4943236,1.2191056,1.0807477,0.49174166,0.14130548,1.0690503,0.32606184,0.07337715,1.1663661,0.5036428,1.27548,1.0849823,0.60799724,0.057296973,1.0686632,0.40610772,0.014411338,1.2694967,0.49142656,1.4975708,1.0899936,0.52169687,1.3918128,1.0146427,0.46232453,1.3963414,1.1591045,0.56374824,1.5673789,1.097788,0.54546905,1.3935003,0.890699,0.41396502,1.4011725,1.2711903,0.4845336,1.1449767,0.8433833,0.36161315,1.1521056,1.3263903,0.57240534,0.89069265,0.80420077,0.4333977,0.92364824,1.4476129
frame_027,0.5343988,0.956486,1.1181756,0.5502814,0.8720082,1.0649235,0.49782285,0.86943257,1.176574,0.49634135,1.0794998,1.0901701,0.72399044,0.51802224,1.0921463,0.42779177,0.4842069,1.2272855,0.53289694,1.2149476,1.1007807,0.629356,0.102896996,1.1255645,0.32606316,0.07375629,1.1591874,0.54357845,1.2715725,1.1040375,0.7553066,0.046596453,1.1117527,0.40497935,0.013284057,1.2640741,0.53219604,1.493028,1.1087315,0.5565667,1.3875932,1.0325283,0.50749284,1.3917651,1.1800859,0.60338545,1.5625291,1.1134398,0.57172465,1.3928766,0.9083155,0.46831387,1.3988664,1.2953489,0.50186604,1.14739,0.86369026,0.42766032,1.1532512,1.3614681,0.5803516,0.8891719,0.8103575,0.51819706,0.93183744,1.48576
frame_028,0.5732945,0.94848377,1.133493,0.5862224,0.86451435,1.0780854,0.5389222,0.86220944,1.1927158,0.5358523,1.0722798,1.1087033,0.7552594,0.51074964,1.0984044,0.44756612,0.47811893,1.2348305,0.571992,1.2069306,1.1164097,0.7645687,0.089020476,1.1624066,0.33313835,0.07389547,1.1629722,0.58379894,1.2629309,1.1185825,0.8919927,0.063355975,1.1343167,0.41122115,0.014649149,1.2688578,0.57200116,1.483123,1.122592,0.59048116,1.3776138,1.0447832,0.5538578,1.383641,1.1971257,0.6411649,1.5547004,1.1240813,0.5942263,1.3828276,0.919284,0.52349997,1.3917854,1.3154279,0.51979375,1.1409757,0.87964106,0.49135408,1.1478904,1.3878442,0.58560324,0.88442236,0.81806767,0.60407746,0.93360466,1.5113044
frame_029,0.6169497,0.93950397,1.1468796,0.62569183,0.8542915,1.0908719,0.58239985,0.8527452,1.2061946,0.58094734,1.0631974,1.1249994,0.78874934,0.49747133,1.1134543,0.47506368,0.47702953,1.2443619,0.6184519,1.1987879,1.1292729,0.8664311,0.08486511,1.1934559,0.332365,0.08120702,1.1671637,0.63053364,1.2548705,1.1306196,0.9976509,0.080614746,1.1537989,0.40891036,0.013180502,1.2718832,0.61945283,1.4755065,1.1326957,0.6332893,1.3678995,1.0551684,0.6056585,1.3767254,1.2092977,0.68736565,1.5492853,1.1306151,0.62987447,1.3716763,0.9293492,0.5814805,1.3873198,1.3287642,0.54855597,1.1308736,0.89675885,0.55781305,1.1420072,1.401151,0.6007081,0.8721293,0.8326249,0.69251096,0.93458486,1.5229852
frame_030,0.66678935,0.9322155,1.1581421,0.6742429,0.84566647,1.1020017,0.63167506,0.84473366,1.2169544,0.6327367,1.0555252,1.1364173,0.83353984,0.484646,1.1285596,0.51384246,0.47297594,1.2546315,0.67133355,1.1912643,1.1372975,0.92382395,0.07683428,1.2158515,0.3366938,0.09376672,1.1667007,0.683264,1.2471528,1.1386052,1.0566261,0.07348116,1.1700549,0.4158145,0.017657,1.2638493,0.6729,1.4672674,1.1373832,0.68423975,1.3591652,1.0608277,0.6604081,1.3697094,1.2150066,0.73914087,1.5425532,1.133966,0.67694825,1.3594152,0.9349462,0.638095,1.3805525,1.3346874,0.5927897,1.1190585,0.9119008,0.61770463,1.136789,1.4035642,0.6341375,0.8536316,0.85604906,0.7641373,0.93265766,1.5202373
frame_031,0.7237698,0.92920756,1.1658168,0.7296059,0.84305125,1.1103648,0.690553,0.84197253,1.2268811,0.68946314,1.0536222,1.1450438,0.8873392,0.4778525,1.1354828,0.56321394,0.469215,1.2709131,0.7271278,1.1892359,1.1417701,0.95271456,0.059430294,1.2276787,0.33889705,0.11910865,1.1683359,0.7398997,1.2454681,1.1418118,1.0835371,0.040793147,1.1851443,0.4091096,0.021137342,1.2580868,0.7278217,1.4670641,1.1377429,0.7381681,1.357874,1.0622617,0.7165766,1.3694028,1.2172388,0.7977143,1.5424153,1.1320317,0.72853386,1.3555816,0.93464696,0.6939236,1.3795568,1.3385785,0.6408465,1.1115642,0.9235131,0.6727402,1.1306756,1.3983927,0.67103374,0.8439319,0.87299865,0.82465565,0.9262913,1.5095751
frame_032,0.7846546,0.9325178,1.1688607,0.7905624,0.8467708,1.1134292,0.7556411,0.8451607,1.2300415,0.746648,1.0570086,1.150067,0.9397065,0.47884637,1.1373297,0.6469599,0.47134554,1.2924955,0.7838895,1.1927515,1.1431684,0.9707322,0.055721555,1.2330408,0.37255323,0.15400705,1.1886067,0.7965706,1.2488092,1.1425916,1.0998812,0.021746323,1.1936451,0.42523453,0.032999564,1.2640717,0.78381133,1.471101,1.1358916,0.792914,1.3600192,1.0621641,0.77490485,1.3737578,1.2160351,0.85356987,1.5449862,1.1263223,0.7818758,1.3574542,0.9333197,0.75376403,1.3875356,1.3369914,0.69242406,1.1101979,0.93340635,0.7266094,1.1363918,1.3903863,0.72294176,0.84190315,0.8797923,0.8747073,0.92044103,1.4877155
